# Among Us-specific terrain splat stamps (256x256 target via --size 256)
terrain/stamp.among_us_lights.png	Pixel art, top-down floor decal stamp for an Electrical lights sabotage station. Circular lights motif with bulb icon, fuse box marks, and warning chevrons. High contrast, thick outlines, simple silhouette, readable at small sizes. Centered in frame with slight soft edge falloff. Solid bright royal purple background, full frame, no transparency, no text, no UI.
terrain/stamp.among_us_security.png	Pixel art, top-down floor decal stamp for a Security cameras station. Circular security motif with camera lens, monitor frame, and scan lines. High contrast, thick outlines, simple silhouette, readable at small sizes. Centered in frame with slight soft edge falloff. Solid bright royal purple background, full frame, no transparency, no text, no UI.
terrain/stamp.among_us_emergency.png	Pixel art, top-down floor decal stamp for the Cafeteria emergency meeting button. Circular meeting motif with a large red button, alarm ring, and table outline. High contrast, thick outlines, simple silhouette, readable at small sizes. Centered in frame with slight soft edge falloff. Solid bright royal purple background, full frame, no transparency, no text, no UI.
terrain/stamp.among_us_crew.png	Pixel art, top-down floor decal stamp for a crew role station. Circular crew emblem with shield-like center. High contrast, thick outlines, simple silhouette, readable at small sizes. Centered in frame with slight soft edge falloff. Solid bright royal purple background, full frame, no transparency, no text, no UI.
terrain/stamp.among_us_impostor.png	Pixel art, top-down floor decal stamp for an impostor role station. Circular impostor emblem with blade-like center motif. High contrast, thick outlines, simple silhouette, readable at small sizes. Centered in frame with slight soft edge falloff. Solid bright royal purple background, full frame, no transparency, no text, no UI.
terrain/stamp.among_us_vent.png	Pixel art, top-down floor decal stamp for an Among Us vent. Circular grated vent hatch with bolts, metallic slats, and maintenance warning accents. High contrast, thick outlines, simple silhouette, readable at small sizes. Centered in frame with slight soft edge falloff. Solid bright royal purple background, full frame, no transparency, no text, no UI.

# Among Us object sprites (64x64 target via --size 64)
objects/among_us_crew_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us crew role terminal station with blue panel and clean silhouette. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_impostor_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us impostor role terminal station with red panel and sharp silhouette. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_wiring_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us wiring station with cable panel and toolbox hints. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_reactor_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us reactor station with glowing core and warning accents. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_navigation_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us navigation station with radar screen and controls. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_oxygen_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us oxygen station with tank and pipe details. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_admin_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us Admin station with card-swipe slot, terminal screen, and blue-gray console shell. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_medbay_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us MedBay station with scanner bed, teal glow, and medical cross details. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_weapons_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us Weapons station with turret mount, targeting screen, and asteroid-blast silhouette. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_shields_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us Shields station with segmented energy panel and glowing emitter nodes. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_comms_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us Communications station with radio dish, console, and waveform monitor. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_lights_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us Electrical lights station with fuse cabinet, bright bulb glyph, and warning stripes. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_security_station.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us Security station with stacked camera monitors and surveillance lens. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_emergency_button.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us emergency meeting button table with a big red alarm button and compact cafeteria pedestal. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.
objects/among_us_vent.png	Pixel art, 64x64 icon, isometric 3/4 view. Among Us floor vent with a metal hatch, grated slats, bolts, and compact sci-fi shading. Thick outlines, limited palette, no text, no UI. Solid bright royal purple background, full frame, no transparency.

# Missing vibe icon (32x32 target via --size 32)
vibe/junction.png	Pixel art, 32x32 emoji-like icon for a junction action. Minimal crossroad symbol, high contrast, thick outlines, no text, no UI. Transparent silhouette after chroma keying from a solid bright royal purple background.
